game_id,game_no,team,player_name,starter,minutes,minutes_float,points,rebounds,assists,steals,blocks,turnovers,fouls,fgm,fga,fg_pct,three_pm,three_pa,three_pct,ftm,fta,ft_pct,efficiency,source_url
126782-AUS-KOR,17,Australia,Chloe Bibby,FALSE,14:08,14.13,12,3,2,0,0,1,0,2,5,40,1,3,33.3,7,8,87.5,12,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Australia,Alex Brooke Wilson,FALSE,9:35,9.58,1,1,1,0,0,2,0,0,1,0,0,0,0,1,2,50,-1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Australia,Isabelle Bourne,FALSE,2:20,2.33,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,50,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Australia,Alexandra Fowler,TRUE,30:33:00,30.55,11,12,4,5,0,1,2,3,6,50,0,0,0,5,7,71.4,26,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Australia,Zitina Lusia Aokuso,FALSE,9:45,9.75,3,1,0,1,0,0,1,1,3,33.3,0,0,0,1,1,100,3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Australia,Isobel Borlase,TRUE,25:27:00,25.45,10,1,3,2,0,3,2,5,10,50,0,2,0,0,0,0,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Australia,Sara Blicavs,TRUE,31:45:00,31.75,14,6,3,0,0,1,1,4,12,33.3,4,9,44.4,2,4,50,12,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Australia,Cayla George,TRUE,29:53:00,29.88,20,13,1,0,1,0,2,9,15,60,1,4,25,1,2,50,28,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Australia,Stephanie Reid,TRUE,28:30:00,28.5,9,1,8,0,0,2,1,2,4,50,1,1,100,4,4,100,14,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Australia,Abbey Ellis,FALSE,2:56,2.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Australia,Courtney Michelle Woods,FALSE,13:17,13.28,5,3,2,0,0,0,0,1,2,50,0,1,0,3,3,100,9,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Australia,Miela Goodchild,FALSE,1:51,1.85,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Korea,Yusun HONG,FALSE,9:39,9.65,2,0,0,1,0,3,1,1,2,50,0,1,0,0,0,0,-1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Korea,Myung Kuwan Lee,FALSE,9:52,9.87,3,0,0,0,0,2,1,1,1,100,1,1,100,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Korea,Haeran Lee,TRUE,22:06,22.1,5,5,1,2,0,0,3,2,6,33.3,1,3,33.3,0,0,0,9,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Korea,Yoolim Kang,TRUE,15:34,15.57,3,0,2,1,0,1,5,1,2,50,1,2,50,0,0,0,4,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Korea,Jihyun Park,TRUE,33:23:00,33.38,19,2,1,0,0,0,3,8,16,50,2,7,28.6,1,2,50,13,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Korea,Juyeon Lee,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Korea,Jisu Park,TRUE,21:07,21.12,6,5,3,0,0,3,3,2,10,20,0,2,0,2,2,100,3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Korea,Isaem Choi,FALSE,29:08:00,29.13,10,0,4,0,0,0,2,4,9,44.4,2,4,50,0,0,0,9,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Korea,Yeeun Heo,FALSE,21:32,21.53,20,3,5,2,0,0,3,8,12,66.7,4,5,80,0,0,0,26,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Korea,Leeseul Kang,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Korea,Heji An,TRUE,18:28,18.47,1,5,4,0,0,1,1,0,2,0,0,1,0,1,2,50,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126782-AUS-KOR,17,Korea,Jihyun Shin,FALSE,19:11,19.18,4,4,7,0,0,1,4,2,5,40,0,2,0,0,0,0,11,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
126783-PHI-NZL,18,Philippines,Cielo Pagdulagan,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,Philippines,Naomi Natalie Panganiban,TRUE,30:30:00,30.5,11,2,2,3,0,2,0,3,12,25,0,3,0,5,7,71.4,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,Philippines,Kent Jane Pastrana,FALSE,15:55,15.92,5,1,2,0,1,1,1,2,7,28.6,1,4,25,0,0,0,3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,Philippines,Quinn Kacey Dela Rosa,FALSE,17:18,17.3,3,4,1,1,6,1,4,1,5,20,0,1,0,1,2,50,9,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,Philippines,Jack Animam,TRUE,32:23:00,32.38,9,8,4,4,4,1,2,4,10,40,0,0,0,1,4,25,19,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,Philippines,Louna Ozar,TRUE,20:13,20.22,0,0,3,0,0,0,3,0,2,0,0,2,0,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,Philippines,Angelica Surada,TRUE,20:49,20.82,2,3,0,3,1,1,2,1,3,33.3,0,0,0,0,0,0,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,Philippines,Ella Fajardo,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,Philippines,Yvette Marie Villanueva,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,Philippines,Vanessa De Jesus,TRUE,30:55:00,30.92,16,4,4,0,0,3,0,7,16,43.8,2,3,66.7,0,0,0,12,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,Philippines,Sumayah Sugapong,FALSE,14:45,14.75,11,4,2,0,0,1,5,3,9,33.3,3,6,50,2,2,100,10,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,Philippines,Khate Castillo,FALSE,17:12,17.2,14,1,1,0,0,0,2,4,7,57.1,4,7,57.1,2,2,100,13,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,New Zealand,Ashlee Strawbridge,FALSE,13:27,13.45,6,3,0,0,0,0,0,3,6,50,0,2,0,0,0,0,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,New Zealand,Rebecca Kathleen Pizzey,TRUE,24:12:00,24.2,6,10,3,0,1,2,2,1,3,33.3,0,0,0,4,4,100,16,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,New Zealand,Pahlyss Hokianga,FALSE,4:54,4.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,New Zealand,Bailey Flavell,FALSE,9:33,9.55,0,2,0,0,1,2,0,0,4,0,0,3,0,0,0,0,-3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,New Zealand,Emilia Shearer,TRUE,28:59:00,28.98,16,6,4,0,1,3,1,6,12,50,2,6,33.3,2,3,66.7,17,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,New Zealand,Charlotte Whittaker,FALSE,14:00,14,6,7,1,1,1,2,4,3,7,42.9,0,1,0,0,0,0,10,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,New Zealand,McKenna Dale,TRUE,31:18:00,31.3,11,7,3,0,1,1,1,5,16,31.3,1,7,14.3,0,0,0,10,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,New Zealand,Tayla Dalton,TRUE,31:49:00,31.82,6,2,4,2,0,1,1,3,8,37.5,0,0,0,0,3,0,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,New Zealand,Olivia Williams,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,New Zealand,Ritorya Tamilo,FALSE,12:08,12.13,4,10,3,1,2,1,0,2,6,33.3,0,0,0,0,0,0,15,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,New Zealand,Ella Tofaeono,FALSE,5:22,5.37,6,5,1,0,0,2,1,2,4,50,0,0,0,2,2,100,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126783-PHI-NZL,18,New Zealand,Esra McGoldrick,TRUE,24:18:00,24.3,17,7,2,1,2,2,4,6,15,40,2,7,28.6,3,4,75,17,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
126784-KOR-CHN,19,Korea,Yusun HONG,FALSE,10:19,10.32,0,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,Korea,Myung Kuwan Lee,FALSE,20:13,20.22,7,1,0,0,1,0,4,3,6,50,1,3,33.3,0,0,0,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,Korea,Haeran Lee,FALSE,16:47,16.78,7,2,1,0,0,0,1,3,7,42.9,1,4,25,0,0,0,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,Korea,Yoolim Kang,TRUE,17:22,17.37,7,1,0,0,0,0,2,3,6,50,1,3,33.3,0,0,0,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,Korea,Jihyun Park,TRUE,30:14:00,30.23,3,8,4,0,0,1,2,1,7,14.3,1,4,25,0,0,0,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,Korea,Juyeon Lee,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,Korea,Jisu Park,TRUE,24:51:00,24.85,14,2,1,0,0,2,2,7,19,36.8,0,0,0,0,0,0,3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,Korea,Isaem Choi,TRUE,28:03:00,28.05,10,2,0,0,0,2,0,5,11,45.5,0,3,0,0,0,0,4,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,Korea,Yeeun Heo,FALSE,14:20,14.33,11,2,6,0,0,1,3,4,7,57.1,1,2,50,2,2,100,15,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,Korea,Leeseul Kang,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,Korea,Heji An,TRUE,23:03,23.05,4,4,8,0,0,0,3,2,5,40,0,0,0,0,0,0,13,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,Korea,Jihyun Shin,FALSE,14:48,14.8,3,0,1,1,0,0,4,1,4,25,1,3,33.3,0,0,0,2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,China,Shuyu Yang,TRUE,20:42,20.7,5,2,3,0,0,1,2,2,5,40,1,3,33.3,0,0,0,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,China,Yuan Li,TRUE,18:00,18,0,3,2,1,0,1,1,0,3,0,0,1,0,0,0,0,2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,China,Siyu Wang,FALSE,16:32,16.53,19,7,7,0,1,0,2,6,8,75,0,1,0,7,10,70,29,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,China,Saiqi Jia,FALSE,15:22,15.37,5,1,2,0,0,0,1,2,4,50,1,1,100,0,0,0,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,China,Ruoyun Zhai,FALSE,23:55,23.92,3,4,1,0,0,0,2,1,1,100,1,1,100,0,0,0,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,China,ZIYU ZHANG,FALSE,14:59,14.98,18,7,3,0,1,1,0,7,11,63.6,0,0,0,4,6,66.7,22,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,China,Xinyu Luo,TRUE,17:06,17.1,15,4,1,3,0,0,0,4,11,36.4,3,7,42.9,4,4,100,16,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,China,Xu Han,TRUE,25:23:00,25.38,16,6,0,0,3,2,1,8,16,50,0,2,0,0,0,0,15,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,China,Zhenqi Pan,FALSE,4:18,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,China,Sijing Huang,FALSE,4:20,4.33,4,3,2,1,0,0,0,2,2,100,0,0,0,0,0,0,10,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,China,Ru Zhang,TRUE,19:14,19.23,2,2,2,0,0,1,2,1,1,100,0,0,0,0,0,0,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126784-KOR-CHN,19,China,Liwei Yang,FALSE,20:09,20.15,14,1,4,0,0,3,2,5,8,62.5,2,3,66.7,2,2,100,13,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
126785-AUS-JPN,20,Australia,Chloe Bibby,FALSE,6:00,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Australia,Alex Brooke Wilson,FALSE,26:19:00,26.32,14,2,1,2,0,2,4,4,8,50,2,4,50,4,10,40,7,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Australia,Isabelle Bourne,FALSE,11:34,11.57,8,3,2,1,1,0,1,2,4,50,2,2,100,2,2,100,13,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Australia,Alexandra Fowler,TRUE,30:27:00,30.45,15,6,2,0,1,0,2,7,11,63.6,0,3,0,1,1,100,20,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Australia,Zitina Lusia Aokuso,FALSE,17:41,17.68,11,8,4,0,1,1,1,4,11,36.4,0,0,0,3,4,75,15,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Australia,Isobel Borlase,TRUE,10:01,10.02,8,2,0,0,0,1,4,3,6,50,0,0,0,2,2,100,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Australia,Sara Blicavs,TRUE,26:38:00,26.63,2,3,2,3,0,0,1,0,4,0,0,2,0,2,2,100,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Australia,Cayla George,TRUE,21:27,21.45,8,5,5,0,0,0,3,3,8,37.5,2,3,66.7,0,0,0,13,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Australia,Stephanie Reid,TRUE,18:54,18.9,13,0,4,0,0,2,5,4,10,40,3,6,50,2,2,100,9,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Australia,Abbey Ellis,FALSE,0:18,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Australia,Courtney Michelle Woods,FALSE,28:28:00,28.47,9,6,2,3,0,1,2,3,7,42.9,0,1,0,3,3,100,15,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Australia,Miela Goodchild,FALSE,2:13,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Japan,Maki Takada,TRUE,25:37:00,25.62,14,6,0,0,0,1,3,5,7,71.4,1,1,100,3,6,50,14,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Japan,Mai Kawai,FALSE,11:07,11.12,4,1,4,1,0,3,1,1,2,50,0,0,0,2,2,100,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Japan,Stephanie Mawuli,TRUE,22:23,22.38,8,3,0,1,0,1,2,2,4,50,0,1,0,4,5,80,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Japan,Norika Konno,TRUE,16:56,16.93,2,1,0,0,1,1,2,1,1,100,0,0,0,0,0,0,3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Japan,Monica Okoye,FALSE,0:23,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Japan,Miwa Kuribayashi,FALSE,3:57,3.95,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Japan,Nanako Todo,FALSE,15:01,15.02,0,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Japan,Anri Hoshi,FALSE,6:11,6.18,0,0,0,1,0,0,2,0,3,0,0,1,0,0,0,0,-2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Japan,Yuki Miyazawa,FALSE,31:47:00,31.78,18,9,1,1,1,3,3,6,10,60,4,5,80,2,2,100,23,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Japan,Minami Yabu,FALSE,19:29,19.48,4,0,0,0,0,1,2,1,6,16.7,1,4,25,1,2,50,-3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Japan,Kokoro Tanaka,TRUE,28:53:00,28.88,21,6,9,0,0,1,3,7,20,35,3,8,37.5,4,4,100,22,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
126785-AUS-JPN,20,Japan,Ramu Tokashiki,TRUE,18:16,18.27,8,5,0,0,2,4,2,3,4,75,0,0,0,2,3,66.7,9,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
